Date,mediantransactionvalue14momUSD
2016/01/01,0.308
2016/01/02,0.067
2016/01/03,0.35
2016/01/04,0.679
2016/01/05,0
2016/01/06,0
2016/01/07,-0.195
2016/01/08,0.061
2016/01/09,0.191
2016/01/10,1.28
2016/01/11,0.361
2016/01/12,0.622
2016/01/13,0
2016/01/14,0.004
2016/01/15,0.178
2016/01/16,0.255
2016/01/17,0.287
2016/01/18,0.279
2016/01/19,0.724
2016/01/20,2.3
2016/01/21,2.096
2016/01/22,0.477
2016/01/23,1.333
2016/01/24,1.508
2016/01/25,1.084
2016/01/26,1.239
2016/01/27,0.789
2016/01/28,1.221
2016/01/29,0.891
2016/01/30,1.26
2016/01/31,1.218
2016/02/01,0.964
2016/02/02,1.694
2016/02/03,0.557
2016/02/04,0.729
2016/02/05,1.161
2016/02/06,-2.43
2016/02/07,0.35
2016/02/08,1.396
2016/02/09,1.428
2016/02/10,5.144
2016/02/11,2.939
2016/02/12,4.894
2016/02/13,2.769
2016/02/14,2.875
2016/02/15,3.681
2016/02/16,3.061
2016/02/17,1.464
2016/02/18,1.769
2016/02/19,2.21
2016/02/20,5.004
2016/02/21,2.048
2016/02/22,2.034
2016/02/23,2.253
2016/02/24,0.469
2016/02/25,1.511
2016/02/26,-1.182
2016/02/27,1.207
2016/02/28,1.73
2016/02/29,1.128
2016/03/01,2.342
2016/03/02,4.636
2016/03/03,5.781
2016/03/04,5.206
2016/03/05,8.823
2016/03/06,6.729
2016/03/07,5.687
2016/03/08,4.015
2016/03/09,4.932
2016/03/10,7.094
2016/03/11,5.234
2016/03/12,7.761
2016/03/13,7.906
2016/03/14,7.804
2016/03/15,5.965
2016/03/16,5.547
2016/03/17,2.187
2016/03/18,0.982
2016/03/19,-3.138
2016/03/20,-1.409
2016/03/21,-0.022
2016/03/22,1.503
2016/03/23,0.916
2016/03/24,-2.579
2016/03/25,-0.888
2016/03/26,-3.777
2016/03/27,-4.15
2016/03/28,-3.624
2016/03/29,-1.865
2016/03/30,-2.363
2016/03/31,-0.425
2016/04/01,0.735
2016/04/02,1.129
2016/04/03,1.38
2016/04/04,0.126
2016/04/05,-1.227
2016/04/06,-1.369
2016/04/07,-0.849
2016/04/08,-0.681
2016/04/09,-0.971
2016/04/10,-2.312
2016/04/11,-2.778
2016/04/12,-3.954
2016/04/13,-4.344
2016/04/14,-3.671
2016/04/15,-3.497
2016/04/16,-3.354
2016/04/17,-4.115
2016/04/18,-2.3
2016/04/19,-1.538
2016/04/20,-2.15
2016/04/21,-2.131
2016/04/22,-1.828
2016/04/23,-1.695
2016/04/24,-0.603
2016/04/25,-0.808
2016/04/26,-0.511
2016/04/27,-0.043
2016/04/28,-0.925
2016/04/29,-0.83
2016/04/30,-0.185
2016/05/01,1.027
2016/05/02,0.488
2016/05/03,0.619
2016/05/04,0.895
2016/05/05,1.15
2016/05/06,1.526
2016/05/07,1.306
2016/05/08,1.073
2016/05/09,1.604
2016/05/10,1.958
2016/05/11,1.974
2016/05/12,2.664
2016/05/13,3.336
2016/05/14,2.131
2016/05/15,1.364
2016/05/16,0.876
2016/05/17,2.09
2016/05/18,3.512
2016/05/19,4.382
2016/05/20,4.797
2016/05/21,4.157
2016/05/22,4.758
2016/05/23,4.834
2016/05/24,3.811
2016/05/25,2.687
2016/05/26,-3.667
2016/05/27,0.597
2016/05/28,-9.322
2016/05/29,-3.076
2016/05/30,1.852
2016/05/31,1.3
2016/06/01,0.745
2016/06/02,-0.17
2016/06/03,-0.828
2016/06/04,-3.977
2016/06/05,-0.371
2016/06/06,-0.478
2016/06/07,-6.024
2016/06/08,2.047
2016/06/09,7.838
2016/06/10,1.819
2016/06/11,12.755
2016/06/12,4.216
2016/06/13,4.152
2016/06/14,3.733
2016/06/15,4.434
2016/06/16,5.692
2016/06/17,-8.445
2016/06/18,-1.726
2016/06/19,-4.023
2016/06/20,-5.541
2016/06/21,4.757
2016/06/22,-0.276
2016/06/23,-1.368
2016/06/24,-6.174
2016/06/25,0.328
2016/06/26,-3.356
2016/06/27,-2.738
2016/06/28,-3.824
2016/06/29,-14.386
2016/06/30,-18.28
2016/07/01,6.911
2016/07/02,4.078
2016/07/03,2.15
2016/07/04,3.228
2016/07/05,-1.495
2016/07/06,-3.605
2016/07/07,-2.962
2016/07/08,1.075
2016/07/09,-3.352
2016/07/10,2.909
2016/07/11,-3.295
2016/07/12,-3.109
2016/07/13,6.52
2016/07/14,5.434
2016/07/15,-0.237
2016/07/16,-4.929
2016/07/17,-0.563
2016/07/18,-0.206
2016/07/19,1.175
2016/07/20,-7.873
2016/07/21,-0.294
2016/07/22,5.276
2016/07/23,2.74
2016/07/24,2.693
2016/07/25,2.817
2016/07/26,3.059
2016/07/27,2.1
2016/07/28,6.055
2016/07/29,-0.945
2016/07/30,4.414
2016/07/31,0.855
2016/08/01,0.249
2016/08/02,-1.28
2016/08/03,1.236
2016/08/04,0.969
2016/08/05,-2.528
2016/08/06,-2.861
2016/08/07,-2.651
2016/08/08,-2.426
2016/08/09,-1.384
2016/08/10,-1.62
2016/08/11,-3.239
2016/08/12,-3.925
2016/08/13,-3.962
2016/08/14,-0.701
2016/08/15,-2.005
2016/08/16,-5.755
2016/08/17,1.585
2016/08/18,-5.449
2016/08/19,-4.107
2016/08/20,-2.597
2016/08/21,-2.98
2016/08/22,-4.052
2016/08/23,-6.116
2016/08/24,-6.156
2016/08/25,-5.569
2016/08/26,-2.624
2016/08/27,-2.866
2016/08/28,-1.538
2016/08/29,-5.798
2016/08/30,0.069
2016/08/31,2.342
2016/09/01,6.858
2016/09/02,-4.292
2016/09/03,0.394
2016/09/04,-2.435
2016/09/05,3.722
2016/09/06,-1.302
2016/09/07,-2.51
2016/09/08,-1.299
2016/09/09,-1.844
2016/09/10,3.702
2016/09/11,1.965
2016/09/12,3.621
2016/09/13,7.295
2016/09/14,-5.073
2016/09/15,-9.582
2016/09/16,0.306
2016/09/17,-1.961
2016/09/18,4.562
2016/09/19,2.296
2016/09/20,9.44
2016/09/21,11.55
2016/09/22,-0.558
2016/09/23,10.811
2016/09/24,4.674
2016/09/25,1.256
2016/09/26,5.501
2016/09/27,1.08
2016/09/28,10.473
2016/09/29,10.752
2016/09/30,10.462
2016/10/01,-1.249
2016/10/02,3.13
2016/10/03,0.326
2016/10/04,-13.683
2016/10/05,-3.81
2016/10/06,4.463
2016/10/07,-0.671
2016/10/08,-0.765
2016/10/09,-0.819
2016/10/10,-1.051
2016/10/11,-1.103
2016/10/12,-3.536
2016/10/13,-12.138
2016/10/14,-1.389
2016/10/15,6.968
2016/10/16,-1.102
2016/10/17,-1.312
2016/10/18,7.422
2016/10/19,2.107
2016/10/20,5.56
2016/10/21,-9.446
2016/10/22,-0.184
2016/10/23,-0.317
2016/10/24,-7.694
2016/10/25,-3.835
2016/10/26,1.765
2016/10/27,10.241
2016/10/28,-0.657
2016/10/29,-1.593
2016/10/30,-1.435
2016/10/31,-0.789
2016/11/01,-1.741
2016/11/02,-5.153
2016/11/03,-1.193
2016/11/04,7.765
2016/11/05,-1.034
2016/11/06,-0.994
2016/11/07,6.728
2016/11/08,2.735
2016/11/09,-0.869
2016/11/10,-0.851
2016/11/11,-0.869
2016/11/12,-0.55
2016/11/13,-0.572
2016/11/14,-1.141
2016/11/15,4.332
2016/11/16,3.19
2016/11/17,-0.932
2016/11/18,-1.337
2016/11/19,-1.431
2016/11/20,-1.437
2016/11/21,-1.316
2016/11/22,-8.827
2016/11/23,-10.047
2016/11/24,-1.072
2016/11/25,-10.355
2016/11/26,-2.705
2016/11/27,-6.826
2016/11/28,-6.379
2016/11/29,-5.944
2016/11/30,-4.779
2016/12/01,-1.524
2016/12/02,-1.723
2016/12/03,-1.741
2016/12/04,-2.964
2016/12/05,-2.339
2016/12/06,4.806
2016/12/07,7.152
2016/12/08,-1.004
2016/12/09,8.323
2016/12/10,0.873
2016/12/11,4.935
2016/12/12,4.705
2016/12/13,0.387
2016/12/14,-2.014
2016/12/15,-4.059
2016/12/16,-3.405
2016/12/17,-0.249
2016/12/18,1.223
2016/12/19,-3.293
2016/12/20,-1.605
2016/12/21,-4.291
2016/12/22,-6.834
2016/12/23,-1.205
2016/12/24,-1.042
2016/12/25,-0.98
2016/12/26,-1.112
2016/12/27,0.485
2016/12/28,1.397
2016/12/29,3.704
2016/12/30,-0.046
2016/12/31,0.371
2017/01/01,0.415
2017/01/02,4.254
2017/01/03,0.555
2017/01/04,7.001
2017/01/05,8.837
2017/01/06,2.866
2017/01/07,2.546
2017/01/08,2.79
2017/01/09,3.21
2017/01/10,1.3
2017/01/11,5.285
2017/01/12,-3.335
2017/01/13,-1.311
2017/01/14,1.061
2017/01/15,-3.419
2017/01/16,1.422
2017/01/17,0.55
2017/01/18,-0.276
2017/01/19,-0.245
2017/01/20,0.467
2017/01/21,0.922
2017/01/22,-4.705
2017/01/23,-3.332
2017/01/24,-2.683
2017/01/25,-4.845
2017/01/26,0.492
2017/01/27,2.454
2017/01/28,-3.87
2017/01/29,4.316
2017/01/30,-4.056
2017/01/31,4.232
2017/02/01,-3.866
2017/02/02,0.381
2017/02/03,0.233
2017/02/04,0.508
2017/02/05,4.091
2017/02/06,2.684
2017/02/07,1.283
2017/02/08,0.07
2017/02/09,3.397
2017/02/10,1.136
2017/02/11,1.658
2017/02/12,1.471
2017/02/13,0.066
2017/02/14,-3.098
2017/02/15,4.129
2017/02/16,2.098
2017/02/17,0.48
2017/02/18,1.495
2017/02/19,2.085
2017/02/20,-1.031
2017/02/21,-0.833
2017/02/22,1.325
2017/02/23,4.105
2017/02/24,4.707
2017/02/25,0.821
2017/02/26,2.975
2017/02/27,9.045
2017/02/28,8.227
2017/03/01,5.458
2017/03/02,5.358
2017/03/03,8.56
2017/03/04,6.689
2017/03/05,7.356
2017/03/06,10.742
2017/03/07,5.567
2017/03/08,11.333
2017/03/09,-3.496
2017/03/10,6.676
2017/03/11,12.099
2017/03/12,8.708
2017/03/13,12.557
2017/03/14,12.697
2017/03/15,14.321
2017/03/16,22.345
2017/03/17,26.517
2017/03/18,19.766
2017/03/19,20.609
2017/03/20,23.946
2017/03/21,30.51
2017/03/22,23.332
2017/03/23,16.147
2017/03/24,28.107
2017/03/25,30.8
2017/03/26,6.997
2017/03/27,-13.231
2017/03/28,-1.713
2017/03/29,-7.639
2017/03/30,-7.836
2017/03/31,-7.762
2017/04/01,-13.981
2017/04/02,10.392
2017/04/03,2.21
2017/04/04,2.993
2017/04/05,1.29
2017/04/06,18.81
2017/04/07,-36.017
2017/04/08,-27.249
2017/04/09,-12.877
2017/04/10,13.094
2017/04/11,-5.226
2017/04/12,-0.683
2017/04/13,-7.959
2017/04/14,-17.637
2017/04/15,-5.945
2017/04/16,-35.246
2017/04/17,-21.229
2017/04/18,-18.343
2017/04/19,-17.348
2017/04/20,-27.858
2017/04/21,4.744
2017/04/22,0.741
2017/04/23,4.609
2017/04/24,8.014
2017/04/25,-9.147
2017/04/26,-0.728
2017/04/27,-6.962
2017/04/28,7.621
2017/04/29,15.772
2017/04/30,24.796
2017/05/01,15.158
2017/05/02,13.878
2017/05/03,13.497
2017/05/04,31.653
2017/05/05,77.203
2017/05/06,40.405
2017/05/07,55.712
2017/05/08,53.354
2017/05/09,71.292
2017/05/10,34.431
2017/05/11,16.624
2017/05/12,18.67
2017/05/13,-2.639
2017/05/14,-0.572
2017/05/15,-15.439
2017/05/16,13.515
2017/05/17,46.608
2017/05/18,-15.878
2017/05/19,-16.174
2017/05/20,-32.131
2017/05/21,-38.138
2017/05/22,-0.495
2017/05/23,-20.281
2017/05/24,37.454
2017/05/25,62.878
2017/05/26,38.014
2017/05/27,42.522
2017/05/28,-3.711
2017/05/29,33.371
2017/05/30,38.905
2017/05/31,140.754
2017/06/01,66.97
2017/06/02,-29.409
2017/06/03,46.125
2017/06/04,21.84
2017/06/05,11.14
2017/06/06,27.729
2017/06/07,-38.078
2017/06/08,-39.827
2017/06/09,-26.695
2017/06/10,37.893
2017/06/11,88.958
2017/06/12,170.152
2017/06/13,42.664
2017/06/14,-109.485
2017/06/15,37.885
2017/06/16,34.899
2017/06/17,3.691
2017/06/18,13.105
2017/06/19,-23.927
2017/06/20,269.56
2017/06/21,279.893
2017/06/22,62.769
2017/06/23,39.533
2017/06/24,-13.535
2017/06/25,-62.613
2017/06/26,-94.899
2017/06/27,-78.926
2017/06/28,-69.371
2017/06/29,-82.187
2017/06/30,-23.029
2017/07/01,-28.679
2017/07/02,-39.576
2017/07/03,-42.949
2017/07/04,-326.03
2017/07/05,-303.279
2017/07/06,-85.526
2017/07/07,-98.019
2017/07/08,-71.03
2017/07/09,-35.521
2017/07/10,-107.992
2017/07/11,-15.458
2017/07/12,-20.75
2017/07/13,-33.656
2017/07/14,-33.391
2017/07/15,-16.777
2017/07/16,-8.315
2017/07/17,-3.873
2017/07/18,-2.889
2017/07/19,-2.928
2017/07/20,-7.487
2017/07/21,26.029
2017/07/22,-3.802
2017/07/23,-2.443
2017/07/24,-1.061
2017/07/25,-6.312
2017/07/26,1.633
2017/07/27,11.012
2017/07/28,-0.719
2017/07/29,-2.537
2017/07/30,-3.18
2017/07/31,1.049
2017/08/01,11.882
2017/08/02,14.546
2017/08/03,2.869
2017/08/04,-1.652
2017/08/05,7.043
2017/08/06,3.53
2017/08/07,12.49
2017/08/08,-1.383
2017/08/09,27.633
2017/08/10,0.795
2017/08/11,6.082
2017/08/12,-3.563
2017/08/13,8.741
2017/08/14,-10.33
2017/08/15,2.861
2017/08/16,-0.038
2017/08/17,5.61
2017/08/18,35.329
2017/08/19,-13.928
2017/08/20,2.636
2017/08/21,1.459
2017/08/22,-1.951
2017/08/23,-20.902
2017/08/24,0.658
2017/08/25,4.427
2017/08/26,-10.781
2017/08/27,-14.505
2017/08/28,15.137
2017/08/29,-9.717
2017/08/30,-5.452
2017/08/31,31.408
2017/09/01,-20.416
2017/09/02,18.69
2017/09/03,4.219
2017/09/04,-4.611
2017/09/05,0.753
2017/09/06,-18.091
2017/09/07,-18.229
2017/09/08,-24.518
2017/09/09,-13.847
2017/09/10,-1.637
2017/09/11,-4.558
2017/09/12,-6.287
2017/09/13,-12.39
2017/09/14,-41.44
2017/09/15,-2.571
2017/09/16,-10.62
2017/09/17,-21.061
2017/09/18,-17.037
2017/09/19,-1.622
2017/09/20,12.287
2017/09/21,1.003
2017/09/22,8.046
2017/09/23,12.999
2017/09/24,-1.058
2017/09/25,-14.139
2017/09/26,-16.28
2017/09/27,-10.269
2017/09/28,-10.442
2017/09/29,-26.475
2017/09/30,-15.635
2017/10/01,2.234
2017/10/02,2.137
2017/10/03,-12.673
2017/10/04,-12.389
2017/10/05,-1.706
2017/10/06,-3.686
2017/10/07,-3.179
2017/10/08,1.784
2017/10/09,-9.463
2017/10/10,1.038
2017/10/11,-5.055
2017/10/12,-7.653
2017/10/13,21.802
2017/10/14,8.949
2017/10/15,1.264
2017/10/16,-18.146
2017/10/17,-16.066
2017/10/18,-16.59
2017/10/19,-14.667
2017/10/20,-14.728
2017/10/21,-15.783
2017/10/22,-15.597
2017/10/23,-5.767
2017/10/24,-15.146
2017/10/25,-9.997
2017/10/26,-7.446
2017/10/27,-32.045
2017/10/28,-18.918
2017/10/29,-16.284
2017/10/30,0
2017/10/31,-0.062
2017/11/01,-0.03
2017/11/02,1.386
2017/11/03,0
2017/11/04,0
2017/11/05,-0.196
2017/11/06,-0.274
2017/11/07,-0.03
2017/11/08,1.109
2017/11/09,2.386
2017/11/10,6.211
2017/11/11,1.228
2017/11/12,24.578
2017/11/13,8.533
2017/11/14,10.145
2017/11/15,16.967
2017/11/16,1.747
2017/11/17,13.825
2017/11/18,3.34
2017/11/19,7.276
2017/11/20,0.649
2017/11/21,18.311
2017/11/22,17.261
2017/11/23,17.375
2017/11/24,15.546
2017/11/25,1.577
2017/11/26,-20.91
2017/11/27,15.314
2017/11/28,13.739
2017/11/29,19.268
2017/11/30,20.222
2017/12/01,0.634
2017/12/02,9.435
2017/12/03,2.824
2017/12/04,23.695
2017/12/05,8.596
2017/12/06,84.81
2017/12/07,15.793
2017/12/08,0.6
2017/12/09,11.536
2017/12/10,8.165
2017/12/11,-7.625
2017/12/12,8.826
2017/12/13,18.247
2017/12/14,57.403
2017/12/15,50.335
2017/12/16,33.921
2017/12/17,38.884
2017/12/18,48.649
2017/12/19,73.814
2017/12/20,56.732
2017/12/21,125.565
2017/12/22,150.743
2017/12/23,64.738
2017/12/24,52.688
2017/12/25,40.978
2017/12/26,41.788
2017/12/27,31.554
2017/12/28,-1.03
2017/12/29,91.72
2017/12/30,176.497
2017/12/31,34.9
2018/01/01,2.104
2018/01/02,40.674
2018/01/03,103.18
2018/01/04,424.892
2018/01/05,231.106
2018/01/06,164.371
2018/01/07,151.776
2018/01/08,193.286
2018/01/09,274.38
2018/01/10,278.606
2018/01/11,225.901
2018/01/12,33.509
2018/01/13,-87.55
2018/01/14,37.572
2018/01/15,184.635
2018/01/16,192.15
2018/01/17,57.061
2018/01/18,-345.334
2018/01/19,-297.744
2018/01/20,-187.051
2018/01/21,-5.813
2018/01/22,-137.382
2018/01/23,-251.361
2018/01/24,-272.105
2018/01/25,-252.058
2018/01/26,-76.188
2018/01/27,-46.266
2018/01/28,-50.151
2018/01/29,-140.261
2018/01/30,-220.435
2018/01/31,-210.161
2018/02/01,-41.118
2018/02/02,30.963
2018/02/03,13.721
2018/02/04,-158.194
2018/02/05,-36.188
2018/02/06,-23.635
2018/02/07,-27.44
2018/02/08,-13.65
2018/02/09,-72.538
2018/02/10,-58.883
2018/02/11,-63.047
2018/02/12,-104.484
2018/02/13,-90.158
2018/02/14,-66.11
2018/02/15,-152.95
2018/02/16,-104.971
2018/02/17,-61.253
2018/02/18,-35.048
2018/02/19,-69.386
2018/02/20,-72.003
2018/02/21,-58.142
2018/02/22,-32.939
2018/02/23,-34.527
2018/02/24,-30.493
2018/02/25,-7.921
2018/02/26,-6.372
2018/02/27,-14.157
2018/02/28,-25.874
2018/03/01,-37.076
2018/03/02,-31.589
2018/03/03,-8.745
2018/03/04,-16.73
2018/03/05,-1.06
2018/03/06,9.459
2018/03/07,33.973
2018/03/08,-0.348
2018/03/09,6.85
2018/03/10,5.793
2018/03/11,-0.336
2018/03/12,-5.398
2018/03/13,-8.517
2018/03/14,-11.399
2018/03/15,-4.112
2018/03/16,-0.559
2018/03/17,0.172
2018/03/18,-0.258
2018/03/19,-3.235
2018/03/20,-11.066
2018/03/21,-40.359
2018/03/22,-1.15
2018/03/23,-8.376
2018/03/24,7.375
2018/03/25,2.613
2018/03/26,1.782
2018/03/27,3.586
2018/03/28,-2.994
2018/03/29,4.621
2018/03/30,3.557
2018/03/31,0.06
2018/04/01,0.128
2018/04/02,-2.851
2018/04/03,0.13
2018/04/04,-0.53
2018/04/05,-5.456
2018/04/06,-5.215
2018/04/07,-13.092
2018/04/08,-2.582
2018/04/09,-4.798
2018/04/10,-3.339
2018/04/11,-3.582
2018/04/12,-9.946
2018/04/13,-3.639
2018/04/14,-0.353
2018/04/15,-0.344
2018/04/16,-0.13
2018/04/17,-0.381
2018/04/18,0.004
2018/04/19,-0.03
2018/04/20,-0.03
2018/04/21,-0.016
2018/04/22,0.062
2018/04/23,0.13
2018/04/24,-0.38
2018/04/25,0.026
2018/04/26,-0.095
2018/04/27,-0.223
2018/04/28,0
2018/04/29,-0.039
2018/04/30,0.289
2018/05/01,0.249
2018/05/02,0.494
2018/05/03,0.857
2018/05/04,95.198
2018/05/05,0.894
2018/05/06,2.136
2018/05/07,-0.2
2018/05/08,-0.07
2018/05/09,0.016
2018/05/10,0
2018/05/11,0.294
2018/05/12,0
2018/05/13,0.056
2018/05/14,1.611
2018/05/15,0.107
2018/05/16,-0.272
2018/05/17,-0.437
2018/05/18,-94.601
2018/05/19,-0.954
2018/05/20,-2.23
2018/05/21,0.249
2018/05/22,-0.075
2018/05/23,0.295
2018/05/24,0.352
2018/05/25,-0.288
2018/05/26,0
2018/05/27,-0.056
2018/05/28,-1.617
2018/05/29,-0.376
2018/05/30,0.184
2018/05/31,0.331
2018/06/01,-0.367
2018/06/02,0
2018/06/03,0
2018/06/04,-0.31
2018/06/05,0
2018/06/06,-0.185
2018/06/07,-0.352
2018/06/08,-0.005
2018/06/09,0
2018/06/10,0
2018/06/11,-0.49
2018/06/12,0
2018/06/13,-0.45
2018/06/14,-0.616
2018/06/15,-0.161
2018/06/16,0
2018/06/17,0
2018/06/18,-0.072
2018/06/19,0
2018/06/20,-0.184
2018/06/21,0
2018/06/22,0.059
2018/06/23,0
2018/06/24,0.05
2018/06/25,-0.025
2018/06/26,0.014
2018/06/27,0
2018/06/28,-0.091
2018/06/29,0.018
2018/06/30,0
2018/07/01,0
2018/07/02,18.854
2018/07/03,0
2018/07/04,19.402
2018/07/05,3.951
2018/07/06,13.13
2018/07/07,2.818
2018/07/08,0.083
2018/07/09,-0.023
2018/07/10,-0.014
2018/07/11,0
2018/07/12,-0.044
2018/07/13,-0.088
2018/07/14,0.397
2018/07/15,3.752
2018/07/16,-18.854
2018/07/17,0
2018/07/18,-19.402
2018/07/19,-3.951
2018/07/20,-13.184
2018/07/21,-2.813
2018/07/22,-0.133
2018/07/23,0
2018/07/24,0
2018/07/25,0
2018/07/26,0
2018/07/27,0
2018/07/28,-0.397
2018/07/29,-3.752
2018/07/30,0
2018/07/31,0.018
2018/08/01,0
2018/08/02,0
2018/08/03,-0.005
2018/08/04,-0.005
2018/08/05,0
2018/08/06,0
2018/08/07,2.419
2018/08/08,22.387
2018/08/09,18.013
2018/08/10,7.711
2018/08/11,0
2018/08/12,0
2018/08/13,0
2018/08/14,0.03
2018/08/15,0
2018/08/16,0
2018/08/17,6.534
2018/08/18,0
2018/08/19,0
2018/08/20,0
2018/08/21,-2.419
2018/08/22,-22.387
2018/08/23,-17.955
2018/08/24,-7.545
2018/08/25,0.074
2018/08/26,0.041
2018/08/27,0
2018/08/28,0.241
2018/08/29,0.086
2018/08/30,0.028
2018/08/31,-6.337
2018/09/01,0
2018/09/02,0
2018/09/03,0.043
2018/09/04,0.316
2018/09/05,0.397
2018/09/06,1.752
2018/09/07,-0.015
2018/09/08,-0.074
2018/09/09,-0.041
2018/09/10,0.283
2018/09/11,-0.16
2018/09/12,0.016
2018/09/13,0.366
2018/09/14,0.123
2018/09/15,0.079
2018/09/16,0.096
2018/09/17,0.013
2018/09/18,-0.112
2018/09/19,0.44
2018/09/20,-0.769
2018/09/21,2.656
2018/09/22,0.722
2018/09/23,0.341
2018/09/24,1.136
2018/09/25,0.515
2018/09/26,0.544
2018/09/27,1.137
2018/09/28,1.262
2018/09/29,1.513
2018/09/30,0.836
2018/10/01,1.327
2018/10/02,0.071
2018/10/03,-0.838
2018/10/04,-0.996
2018/10/05,-2.806
2018/10/06,-0.72
2018/10/07,-0.327
2018/10/08,-1.398
2018/10/09,-0.643
2018/10/10,-0.51
2018/10/11,-1.507
2018/10/12,-1.582
2018/10/13,-1.591
2018/10/14,-0.932
2018/10/15,-1.279
2018/10/16,-0.238
2018/10/17,0.013
2018/10/18,-0.043
2018/10/19,0
2018/10/20,0.009
2018/10/21,-0.013
2018/10/22,-0.02
2018/10/23,0.041
2018/10/24,0.562
2018/10/25,0.164
2018/10/26,0.244
2018/10/27,0
2018/10/28,0.04
2018/10/29,-0.068
2018/10/30,-0.036
2018/10/31,0.012
2018/11/01,0
2018/11/02,0
2018/11/03,-0.011
2018/11/04,0
2018/11/05,0.105
2018/11/06,-0.041
2018/11/07,-0.698
2018/11/08,-0.189
2018/11/09,-0.033
2018/11/10,0.02
2018/11/11,-0.04
2018/11/12,-0.014
2018/11/13,0.023
2018/11/14,0.209
2018/11/15,0.571
2018/11/16,0
2018/11/17,0
2018/11/18,0
2018/11/19,0.873
2018/11/20,0.138
2018/11/21,0
2018/11/22,0
2018/11/23,-0.211
2018/11/24,-0.02
2018/11/25,0.06
2018/11/26,-0.017
2018/11/27,-0.023
2018/11/28,-0.234
2018/11/29,-0.571
2018/11/30,0.116
2018/12/01,0
2018/12/02,0
2018/12/03,-0.947
2018/12/04,-0.138
2018/12/05,0
2018/12/06,0
2018/12/07,0.088
2018/12/08,0.046
2018/12/09,-0.041
2018/12/10,0.021
2018/12/11,0
2018/12/12,0
2018/12/13,0
2018/12/14,-0.116
2018/12/15,0
2018/12/16,0.02
2018/12/17,-0.031
2018/12/18,0
2018/12/19,0
2018/12/20,0
2018/12/21,-0.088
2018/12/22,-0.046
2018/12/23,-0.019
2018/12/24,-0.028
2018/12/25,0
2018/12/26,0
2018/12/27,0
2018/12/28,0
2018/12/29,0
2018/12/30,0.119
2018/12/31,0
2019/01/01,0
2019/01/02,0
2019/01/03,0
2019/01/04,0
2019/01/05,0
2019/01/06,0
2019/01/07,0.001
2019/01/08,0.013
2019/01/09,0
2019/01/10,0
2019/01/11,0.01
2019/01/12,0
2019/01/13,-0.138
2019/01/14,0.24
2019/01/15,0.159
2019/01/16,0
2019/01/17,0
2019/01/18,0
2019/01/19,0
2019/01/20,0
2019/01/21,-0.001
2019/01/22,-0.013
2019/01/23,0
2019/01/24,0
2019/01/25,-0.01
2019/01/26,0
2019/01/27,0
2019/01/28,-0.181
2019/01/29,-0.159
2019/01/30,0
2019/01/31,0
2019/02/01,0
2019/02/02,0
2019/02/03,0
2019/02/04,0
2019/02/05,0
2019/02/06,0
2019/02/07,0
2019/02/08,0
2019/02/09,0
2019/02/10,0
2019/02/11,-0.059
2019/02/12,0
2019/02/13,0
2019/02/14,0
2019/02/15,0
2019/02/16,0
2019/02/17,0
