Date,transactions3ema
2016/01/01,11036
2016/01/02,10100
2016/01/03,9679
2016/01/04,9576
2016/01/05,13003
2016/01/06,15039
2016/01/07,18557
2016/01/08,14738
2016/01/09,13265
2016/01/10,11793
2016/01/11,11343
2016/01/12,11102
2016/01/13,14384
2016/01/14,12518
2016/01/15,11197
2016/01/16,10930
2016/01/17,10339
2016/01/18,11627
2016/01/19,12524
2016/01/20,11567
2016/01/21,11150
2016/01/22,12499
2016/01/23,11762
2016/01/24,12280
2016/01/25,14701
2016/01/26,15606
2016/01/27,17176
2016/01/28,16971
2016/01/29,16683
2016/01/30,15672
2016/01/31,14919
2016/02/01,14559
2016/02/02,14425
2016/02/03,14349
2016/02/04,14360
2016/02/05,14805
2016/02/06,23111
2016/02/07,18688
2016/02/08,16703
2016/02/09,16110
2016/02/10,16626
2016/02/11,19033
2016/02/12,18571
2016/02/13,18949
2016/02/14,17786
2016/02/15,17473
2016/02/16,17511
2016/02/17,18750
2016/02/18,17860
2016/02/19,18136
2016/02/20,17425
2016/02/21,17272
2016/02/22,17731
2016/02/23,18106
2016/02/24,18823
2016/02/25,19163
2016/02/26,20116
2016/02/27,19548
2016/02/28,19306
2016/02/29,19832
2016/03/01,20805
2016/03/02,22183
2016/03/03,23510
2016/03/04,23899
2016/03/05,25507
2016/03/06,26584
2016/03/07,24927
2016/03/08,24516
2016/03/09,24537
2016/03/10,24675
2016/03/11,23900
2016/03/12,25893
2016/03/13,27010
2016/03/14,27769
2016/03/15,28521
2016/03/16,28059
2016/03/17,30795
2016/03/18,31308
2016/03/19,33043
2016/03/20,32745
2016/03/21,32628
2016/03/22,32759
2016/03/23,32273
2016/03/24,34610
2016/03/25,35686
2016/03/26,36166
2016/03/27,33070
2016/03/28,33341
2016/03/29,33628
2016/03/30,35198
2016/03/31,33728
2016/04/01,33524
2016/04/02,31441
2016/04/03,30515
2016/04/04,32711
2016/04/05,35942
2016/04/06,34010
2016/04/07,32951
2016/04/08,33481
2016/04/09,32702
2016/04/10,32469
2016/04/11,31398
2016/04/12,33036
2016/04/13,34543
2016/04/14,34662
2016/04/15,34811
2016/04/16,32647
2016/04/17,36425
2016/04/18,34969
2016/04/19,33795
2016/04/20,33370
2016/04/21,35275
2016/04/22,33477
2016/04/23,32661
2016/04/24,33353
2016/04/25,34392
2016/04/26,33487
2016/04/27,33667
2016/04/28,34005
2016/04/29,35668
2016/04/30,40719
2016/05/01,40148
2016/05/02,40948
2016/05/03,39385
2016/05/04,38434
2016/05/05,38571
2016/05/06,39921
2016/05/07,37892
2016/05/08,38978
2016/05/09,38769
2016/05/10,39726
2016/05/11,40269
2016/05/12,42635
2016/05/13,45187
2016/05/14,45466
2016/05/15,44270
2016/05/16,40847
2016/05/17,40578
2016/05/18,43305
2016/05/19,43914
2016/05/20,44546
2016/05/21,44083
2016/05/22,41489
2016/05/23,42648
2016/05/24,42779
2016/05/25,44611
2016/05/26,47879
2016/05/27,48443
2016/05/28,59295
2016/05/29,52593
2016/05/30,47760
2016/05/31,46073
2016/06/01,44147
2016/06/02,41906
2016/06/03,40870
2016/06/04,39373
2016/06/05,38634
2016/06/06,38796
2016/06/07,42468
2016/06/08,41451
2016/06/09,40652
2016/06/10,40399
2016/06/11,38650
2016/06/12,40615
2016/06/13,43400
2016/06/14,46868
2016/06/15,45059
2016/06/16,44226
2016/06/17,55392
2016/06/18,59237
2016/06/19,55136
2016/06/20,51127
2016/06/21,49225
2016/06/22,48920
2016/06/23,45414
2016/06/24,45373
2016/06/25,41028
2016/06/26,41321
2016/06/27,40492
2016/06/28,41790
2016/06/29,45844
2016/06/30,54898
2016/07/01,47491
2016/07/02,43374
2016/07/03,41566
2016/07/04,40758
2016/07/05,40014
2016/07/06,38957
2016/07/07,39695
2016/07/08,41100
2016/07/09,40755
2016/07/10,40057
2016/07/11,39319
2016/07/12,40065
2016/07/13,37903
2016/07/14,40356
2016/07/15,40733
2016/07/16,39397
2016/07/17,36656
2016/07/18,37927
2016/07/19,41055
2016/07/20,45843
2016/07/21,45363
2016/07/22,46910
2016/07/23,45958
2016/07/24,52087
2016/07/25,53471
2016/07/26,57701
2016/07/27,55368
2016/07/28,51961
2016/07/29,49602
2016/07/30,45807
2016/07/31,47278
2016/08/01,46628
2016/08/02,47834
2016/08/03,48655
2016/08/04,47708
2016/08/05,45460
2016/08/06,43473
2016/08/07,43214
2016/08/08,43099
2016/08/09,45078
2016/08/10,45684
2016/08/11,46928
2016/08/12,45664
2016/08/13,43376
2016/08/14,41976
2016/08/15,42139
2016/08/16,45544
2016/08/17,45206
2016/08/18,46502
2016/08/19,44725
2016/08/20,43022
2016/08/21,42782
2016/08/22,43516
2016/08/23,45973
2016/08/24,46397
2016/08/25,48133
2016/08/26,47712
2016/08/27,47825
2016/08/28,45216
2016/08/29,45363
2016/08/30,46171
2016/08/31,46009
2016/09/01,46750
2016/09/02,51081
2016/09/03,47937
2016/09/04,48032
2016/09/05,45350
2016/09/06,47226
2016/09/07,47963
2016/09/08,51967
2016/09/09,52942
2016/09/10,47909
2016/09/11,45627
2016/09/12,45375
2016/09/13,43983
2016/09/14,48921
2016/09/15,50771
2016/09/16,54152
2016/09/17,50517
2016/09/18,44205
2016/09/19,42355
2016/09/20,48211
2016/09/21,46380
2016/09/22,49518
2016/09/23,42369
2016/09/24,42893
2016/09/25,40803
2016/09/26,42159
2016/09/27,44488
2016/09/28,43642
2016/09/29,42029
2016/09/30,38933
2016/10/01,46004
2016/10/02,48555
2016/10/03,48113
2016/10/04,52388
2016/10/05,47053
2016/10/06,41940
2016/10/07,42824
2016/10/08,40257
2016/10/09,42098
2016/10/10,43519
2016/10/11,42286
2016/10/12,36144
2016/10/13,34194
2016/10/14,38100
2016/10/15,35881
2016/10/16,35436
2016/10/17,36786
2016/10/18,44342
2016/10/19,41419
2016/10/20,42429
2016/10/21,50104
2016/10/22,43938
2016/10/23,39651
2016/10/24,46099
2016/10/25,46855
2016/10/26,46006
2016/10/27,45180
2016/10/28,43351
2016/10/29,41681
2016/10/30,40558
2016/10/31,42794
2016/11/01,45910
2016/11/02,44714
2016/11/03,43530
2016/11/04,38051
2016/11/05,37871
2016/11/06,36131
2016/11/07,39036
2016/11/08,40302
2016/11/09,40410
2016/11/10,40287
2016/11/11,40678
2016/11/12,40780
2016/11/13,42227
2016/11/14,43051
2016/11/15,44191
2016/11/16,42937
2016/11/17,41838
2016/11/18,42811
2016/11/19,41050
2016/11/20,41588
2016/11/21,42161
2016/11/22,47873
2016/11/23,56081
2016/11/24,46471
2016/11/25,52273
2016/11/26,46539
2016/11/27,45494
2016/11/28,46941
2016/11/29,46988
2016/11/30,43083
2016/12/01,40102
2016/12/02,40872
2016/12/03,41115
2016/12/04,40379
2016/12/05,40996
2016/12/06,44598
2016/12/07,43177
2016/12/08,41382
2016/12/09,41413
2016/12/10,40989
2016/12/11,40076
2016/12/12,39409
2016/12/13,42036
2016/12/14,44665
2016/12/15,45384
2016/12/16,44668
2016/12/17,42055
2016/12/18,39348
2016/12/19,42473
2016/12/20,43357
2016/12/21,47075
2016/12/22,51124
2016/12/23,47758
2016/12/24,42757
2016/12/25,39679
2016/12/26,37122
2016/12/27,39746
2016/12/28,41566
2016/12/29,44056
2016/12/30,44309
2016/12/31,42764
2017/01/01,40747
2017/01/02,40200
2017/01/03,43041
2017/01/04,46857
2017/01/05,48227
2017/01/06,46015
2017/01/07,44819
2017/01/08,43773
2017/01/09,44980
2017/01/10,46580
2017/01/11,45900
2017/01/12,48245
2017/01/13,49539
2017/01/14,45791
2017/01/15,43770
2017/01/16,44572
2017/01/17,45622
2017/01/18,45308
2017/01/19,44468
2017/01/20,45121
2017/01/21,44212
2017/01/22,45822
2017/01/23,45949
2017/01/24,48181
2017/01/25,47219
2017/01/26,47037
2017/01/27,46859
2017/01/28,46024
2017/01/29,44266
2017/01/30,44818
2017/01/31,44233
2017/02/01,44387
2017/02/02,44048
2017/02/03,43413
2017/02/04,44412
2017/02/05,45477
2017/02/06,46391
2017/02/07,49129
2017/02/08,50109
2017/02/09,48991
2017/02/10,50606
2017/02/11,48583
2017/02/12,46951
2017/02/13,51471
2017/02/14,54884
2017/02/15,55102
2017/02/16,52388
2017/02/17,50897
2017/02/18,50148
2017/02/19,49187
2017/02/20,49670
2017/02/21,54052
2017/02/22,52212
2017/02/23,49906
2017/02/24,51994
2017/02/25,52619
2017/02/26,52168
2017/02/27,52405
2017/02/28,56341
2017/03/01,58057
2017/03/02,64418
2017/03/03,64356
2017/03/04,61556
2017/03/05,59294
2017/03/06,58157
2017/03/07,60373
2017/03/08,57879
2017/03/09,61073
2017/03/10,63099
2017/03/11,63951
2017/03/12,65299
2017/03/13,73508
2017/03/14,75332
2017/03/15,78268
2017/03/16,94109
2017/03/17,100372
2017/03/18,95146
2017/03/19,89873
2017/03/20,85068
2017/03/21,84683
2017/03/22,81752
2017/03/23,82093
2017/03/24,84934
2017/03/25,84664
2017/03/26,82099
2017/03/27,88324
2017/03/28,86336
2017/03/29,89700
2017/03/30,92955
2017/03/31,98028
2017/04/01,89300
2017/04/02,89124
2017/04/03,94673
2017/04/04,90476
2017/04/05,88943
2017/04/06,92060
2017/04/07,92453
2017/04/08,82299
2017/04/09,78428
2017/04/10,76957
2017/04/11,76424
2017/04/12,78386
2017/04/13,81255
2017/04/14,81205
2017/04/15,78012
2017/04/16,74323
2017/04/17,73435
2017/04/18,78369
2017/04/19,82051
2017/04/20,83751
2017/04/21,82514
2017/04/22,78027
2017/04/23,77550
2017/04/24,79040
2017/04/25,86037
2017/04/26,87839
2017/04/27,96167
2017/04/28,101180
2017/04/29,96257
2017/04/30,95730
2017/05/01,103966
2017/05/02,107160
2017/05/03,102247
2017/05/04,108562
2017/05/05,108538
2017/05/06,101776
2017/05/07,104203
2017/05/08,110856
2017/05/09,111895
2017/05/10,110784
2017/05/11,113986
2017/05/12,110614
2017/05/13,105973
2017/05/14,103660
2017/05/15,113226
2017/05/16,114784
2017/05/17,127459
2017/05/18,132434
2017/05/19,147001
2017/05/20,138957
2017/05/21,144328
2017/05/22,160291
2017/05/23,173706
2017/05/24,180500
2017/05/25,181755
2017/05/26,175786
2017/05/27,162618
2017/05/28,158945
2017/05/29,158746
2017/05/30,176182
2017/05/31,195154
2017/06/01,197157
2017/06/02,196034
2017/06/03,185839
2017/06/04,182987
2017/06/05,186646
2017/06/06,193585
2017/06/07,200382
2017/06/08,194041
2017/06/09,204936
2017/06/10,209146
2017/06/11,224818
2017/06/12,258880
2017/06/13,269467
2017/06/14,259902
2017/06/15,260759
2017/06/16,254381
2017/06/17,248202
2017/06/18,247079
2017/06/19,266644
2017/06/20,287531
2017/06/21,254410
2017/06/22,269317
2017/06/23,272665
2017/06/24,261617
2017/06/25,246376
2017/06/26,281582
2017/06/27,267289
2017/06/28,270765
2017/06/29,267278
2017/06/30,259965
2017/07/01,250215
2017/07/02,249416
2017/07/03,275724
2017/07/04,278594
2017/07/05,275100
2017/07/06,266946
2017/07/07,281167
2017/07/08,264655
2017/07/09,244922
2017/07/10,273777
2017/07/11,282727
2017/07/12,283278
2017/07/13,272011
2017/07/14,260696
2017/07/15,246329
2017/07/16,247733
2017/07/17,248103
2017/07/18,259579
2017/07/19,264851
2017/07/20,257458
2017/07/21,245009
2017/07/22,225291
2017/07/23,242891
2017/07/24,252993
2017/07/25,247957
2017/07/26,235453
2017/07/27,230444
2017/07/28,238469
2017/07/29,218621
2017/07/30,212622
2017/07/31,231355
2017/08/01,224969
2017/08/02,228018
2017/08/03,232177
2017/08/04,244668
2017/08/05,253034
2017/08/06,259081
2017/08/07,270126
2017/08/08,294496
2017/08/09,287402
2017/08/10,312822
2017/08/11,334752
2017/08/12,336703
2017/08/13,334854
2017/08/14,372457
2017/08/15,392852
2017/08/16,403238
2017/08/17,415622
2017/08/18,429489
2017/08/19,403454
2017/08/20,356690
2017/08/21,374785
2017/08/22,369756
2017/08/23,372233
2017/08/24,362349
2017/08/25,357485
2017/08/26,331877
2017/08/27,328025
2017/08/28,345849
2017/08/29,370249
2017/08/30,385235
2017/08/31,384828
2017/09/01,387912
2017/09/02,359855
2017/09/03,331190
2017/09/04,386891
2017/09/05,415731
2017/09/06,456054
2017/09/07,452200
2017/09/08,457935
2017/09/09,420795
2017/09/10,372961
2017/09/11,369173
2017/09/12,387035
2017/09/13,376357
2017/09/14,378304
2017/09/15,410036
2017/09/16,391900
2017/09/17,340708
2017/09/18,351736
2017/09/19,344744
2017/09/20,334864
2017/09/21,325969
2017/09/22,298720
2017/09/23,279413
2017/09/24,280171
2017/09/25,293393
2017/09/26,299734
2017/09/27,304390
2017/09/28,316799
2017/09/29,321651
2017/09/30,308724
2017/10/01,296298
2017/10/02,301196
2017/10/03,314551
2017/10/04,310930
2017/10/05,312869
2017/10/06,316376
2017/10/07,303733
2017/10/08,300281
2017/10/09,314227
2017/10/10,331916
2017/10/11,338110
2017/10/12,350761
2017/10/13,364948
2017/10/14,348559
2017/10/15,338740
2017/10/16,373518
2017/10/17,439565
2017/10/18,455007
2017/10/19,474595
2017/10/20,510716
2017/10/21,486809
2017/10/22,461151
2017/10/23,464660
2017/10/24,478474
2017/10/25,469446
2017/10/26,467926
2017/10/27,233963
2017/10/28,116982
2017/10/29,58491
2017/10/30,29245
2017/10/31,14623
2017/11/01,268514
2017/11/02,401031
2017/11/03,444835
2017/11/04,421797
2017/11/05,419449
2017/11/06,465556
2017/11/07,467987
2017/11/08,474200
2017/11/09,470686
2017/11/10,464057
2017/11/11,429217
2017/11/12,431799
2017/11/13,437487
2017/11/14,456736
2017/11/15,498633
2017/11/16,495057
2017/11/17,501824
2017/11/18,480751
2017/11/19,472657
2017/11/20,501399
2017/11/21,512722
2017/11/22,529605
2017/11/23,533337
2017/11/24,529391
2017/11/25,545265
2017/11/26,543875
2017/11/27,576285
2017/11/28,607637
2017/11/29,635608
2017/11/30,645532
2017/12/01,634126
2017/12/02,630956
2017/12/03,662382
2017/12/04,682108
2017/12/05,687599
2017/12/06,739672
2017/12/07,699370
2017/12/08,732891
2017/12/09,720057
2017/12/10,718316
2017/12/11,773607
2017/12/12,822974
2017/12/13,866302
2017/12/14,904431
2017/12/15,904388
2017/12/16,902123
2017/12/17,889348
2017/12/18,936685
2017/12/19,1014459
2017/12/20,1000282
2017/12/21,1036473
2017/12/22,1069998
2017/12/23,994440
2017/12/24,876337
2017/12/25,814349
2017/12/26,813929
2017/12/27,863341
2017/12/28,906422
2017/12/29,998306
2017/12/30,1067483
2017/12/31,1007205
2018/01/01,958075
2018/01/02,1056005
2018/01/03,1147018
2018/01/04,1248454
2018/01/05,1260015
2018/01/06,1243216
2018/01/07,1197969
2018/01/08,1206721
2018/01/09,1231481
2018/01/10,1204583
2018/01/11,1189274
2018/01/12,1154015
2018/01/13,1166668
2018/01/14,1124131
2018/01/15,1165275
2018/01/16,1221606
2018/01/17,1249344
2018/01/18,1227264
2018/01/19,1135261
2018/01/20,1059875
2018/01/21,1033202
2018/01/22,1003057
2018/01/23,965775
2018/01/24,939722
2018/01/25,864118
2018/01/26,908774
2018/01/27,870331
2018/01/28,879718
2018/01/29,908281
2018/01/30,907430
2018/01/31,892357
2018/02/01,950558
2018/02/02,965738
2018/02/03,890112
2018/02/04,845488
2018/02/05,860625
2018/02/06,874422
2018/02/07,846523
2018/02/08,763934
2018/02/09,776870
2018/02/10,812630
2018/02/11,793063
2018/02/12,811042
2018/02/13,778401
2018/02/14,762393
2018/02/15,769855
2018/02/16,737307
2018/02/17,754693
2018/02/18,755392
2018/02/19,783388
2018/02/20,835143
2018/02/21,842823
2018/02/22,802358
2018/02/23,767721
2018/02/24,750291
2018/02/25,720437
2018/02/26,728945
2018/02/27,711764
2018/02/28,716066
2018/03/01,700235
2018/03/02,722450
2018/03/03,697958
2018/03/04,670599
2018/03/05,711678
2018/03/06,712134
2018/03/07,747946
2018/03/08,719042
2018/03/09,684550
2018/03/10,637964
2018/03/11,623431
2018/03/12,650670
2018/03/13,674881
2018/03/14,673040
2018/03/15,663785
2018/03/16,659185
2018/03/17,626194
2018/03/18,655079
2018/03/19,679485
2018/03/20,670638
2018/03/21,684255
2018/03/22,651854
2018/03/23,664478
2018/03/24,638841
2018/03/25,582606
2018/03/26,604611
2018/03/27,594333
2018/03/28,587095
2018/03/29,585384
2018/03/30,609500
2018/03/31,596948
2018/04/01,571045
2018/04/02,584775
2018/04/03,615349
2018/04/04,621895
2018/04/05,658883
2018/04/06,653432
2018/04/07,594649
2018/04/08,595191
2018/04/09,602495
2018/04/10,586941
2018/04/11,598022
2018/04/12,645314
2018/04/13,687829
2018/04/14,649508
2018/04/15,634747
2018/04/16,649574
2018/04/17,696199
2018/04/18,699746
2018/04/19,757032
2018/04/20,794626
2018/04/21,770365
2018/04/22,759611
2018/04/23,781241
2018/04/24,798763
2018/04/25,798889
2018/04/26,796381
2018/04/27,780430
2018/04/28,777875
2018/04/29,767263
2018/04/30,772698
2018/05/01,743269
2018/05/02,765495
2018/05/03,802541
2018/05/04,901533
2018/05/05,845397
2018/05/06,768335
2018/05/07,779099
2018/05/08,799599
2018/05/09,815363
2018/05/10,835095
2018/05/11,830597
2018/05/12,809542
2018/05/13,785990
2018/05/14,793820
2018/05/15,786515
2018/05/16,796886
2018/05/17,816324
2018/05/18,824077
2018/05/19,835183
2018/05/20,806233
2018/05/21,804222
2018/05/22,813315
2018/05/23,823346
2018/05/24,817257
2018/05/25,809047
2018/05/26,785490
2018/05/27,780757
2018/05/28,820879
2018/05/29,816531
2018/05/30,816775
2018/05/31,824745
2018/06/01,791431
2018/06/02,779724
2018/06/03,794861
2018/06/04,801013
2018/06/05,790833
2018/06/06,772452
2018/06/07,774140
2018/06/08,747078
2018/06/09,758253
2018/06/10,764766
2018/06/11,766876
2018/06/12,768537
2018/06/13,783087
2018/06/14,774502
2018/06/15,769152
2018/06/16,704464
2018/06/17,676506
2018/06/18,686129
2018/06/19,732447
2018/06/20,767762
2018/06/21,759898
2018/06/22,765178
2018/06/23,720548
2018/06/24,696271
2018/06/25,766768
2018/06/26,749469
2018/06/27,760703
2018/06/28,752744
2018/06/29,743918
2018/06/30,688449
2018/07/01,655541
2018/07/02,572550
2018/07/03,573041
2018/07/04,510077
2018/07/05,518831
2018/07/06,488953
2018/07/07,486529
2018/07/08,559017
2018/07/09,605472
2018/07/10,648621
2018/07/11,646271
2018/07/12,606164
2018/07/13,584741
2018/07/14,546846
2018/07/15,500276
2018/07/16,602137
2018/07/17,651715
2018/07/18,698930
2018/07/19,716816
2018/07/20,694212
2018/07/21,657423
2018/07/22,666389
2018/07/23,712523
2018/07/24,748694
2018/07/25,768111
2018/07/26,746870
2018/07/27,767793
2018/07/28,735883
2018/07/29,726095
2018/07/30,741904
2018/07/31,743483
2018/08/01,750621
2018/08/02,765274
2018/08/03,759232
2018/08/04,739890
2018/08/05,722070
2018/08/06,710803
2018/08/07,673572
2018/08/08,619618
2018/08/09,579074
2018/08/10,596483
2018/08/11,626897
2018/08/12,634412
2018/08/13,664677
2018/08/14,677512
2018/08/15,663039
2018/08/16,689885
2018/08/17,648578
2018/08/18,638050
2018/08/19,618855
2018/08/20,641312
2018/08/21,623475
2018/08/22,609174
2018/08/23,604365
2018/08/24,600296
2018/08/25,588768
2018/08/26,581420
2018/08/27,613655
2018/08/28,613749
2018/08/29,580295
2018/08/30,586571
2018/08/31,581915
2018/09/01,619084
2018/09/02,619676
2018/09/03,625552
2018/09/04,607537
2018/09/05,617247
2018/09/06,603103
2018/09/07,592643
2018/09/08,567990
2018/09/09,566811
2018/09/10,564195
2018/09/11,560756
2018/09/12,565715
2018/09/13,560719
2018/09/14,537557
2018/09/15,508626
2018/09/16,483529
2018/09/17,518624
2018/09/18,509569
2018/09/19,508412
2018/09/20,503279
2018/09/21,523982
2018/09/22,497146
2018/09/23,482886
2018/09/24,481612
2018/09/25,500360
2018/09/26,496933
2018/09/27,500490
2018/09/28,500430
2018/09/29,467373
2018/09/30,473362
2018/10/01,474835
2018/10/02,482548
2018/10/03,520777
2018/10/04,539979
2018/10/05,567670
2018/10/06,582268
2018/10/07,540017
2018/10/08,541430
2018/10/09,539229
2018/10/10,528000
2018/10/11,549263
2018/10/12,555701
2018/10/13,548749
2018/10/14,530234
2018/10/15,546123
2018/10/16,560772
2018/10/17,570557
2018/10/18,568174
2018/10/19,584646
2018/10/20,559363
2018/10/21,533689
2018/10/22,555501
2018/10/23,555866
2018/10/24,544288
2018/10/25,540743
2018/10/26,545980
2018/10/27,522573
2018/10/28,516217
2018/10/29,565456
2018/10/30,586927
2018/10/31,586317
2018/11/01,587706
2018/11/02,568120
2018/11/03,536561
2018/11/04,523704
2018/11/05,553029
2018/11/06,575098
2018/11/07,569850
2018/11/08,562621
2018/11/09,555234
2018/11/10,522177
2018/11/11,524988
2018/11/12,548075
2018/11/13,550833
2018/11/14,566507
2018/11/15,564779
2018/11/16,558405
2018/11/17,531993
2018/11/18,508397
2018/11/19,565670
2018/11/20,595711
2018/11/21,587621
2018/11/22,578258
2018/11/23,569125
2018/11/24,533083
2018/11/25,531060
2018/11/26,544212
2018/11/27,555019
2018/11/28,588799
2018/11/29,572195
2018/11/30,585617
2018/12/01,555633
2018/12/02,524021
2018/12/03,536061
2018/12/04,550631
2018/12/05,573284
2018/12/06,582104
2018/12/07,577260
2018/12/08,564925
2018/12/09,536240
2018/12/10,545809
2018/12/11,540908
2018/12/12,537414
2018/12/13,551551
2018/12/14,559429
2018/12/15,555672
2018/12/16,536185
2018/12/17,553118
2018/12/18,554719
2018/12/19,576222
2018/12/20,589325
2018/12/21,597926
2018/12/22,546738
2018/12/23,545197
2018/12/24,580374
2018/12/25,557687
2018/12/26,558867
2018/12/27,553639
2018/12/28,562914
2018/12/29,553330
2018/12/30,506863
2018/12/31,514451
2019/01/01,481310
2019/01/02,535634
2019/01/03,566114
2019/01/04,557756
2019/01/05,534472
2019/01/06,510922
2019/01/07,530943
2019/01/08,542155
2019/01/09,550501
2019/01/10,566670
2019/01/11,554254
2019/01/12,503481
2019/01/13,492414
2019/01/14,534826
2019/01/15,537361
2019/01/16,522524
2019/01/17,519803
2019/01/18,529351
2019/01/19,534238
2019/01/20,535972
2019/01/21,559361
2019/01/22,582460
2019/01/23,558139
2019/01/24,539135
2019/01/25,522019
2019/01/26,493199
2019/01/27,491007
2019/01/28,529785
2019/01/29,547906
2019/01/30,551626
2019/01/31,534342
2019/02/01,516599
2019/02/02,483456
2019/02/03,453917
2019/02/04,435156
2019/02/05,424985
2019/02/06,427025
2019/02/07,427851
2019/02/08,449901
2019/02/09,433515
2019/02/10,407333
2019/02/11,418170
2019/02/12,428141
2019/02/13,459747
2019/02/14,467265
2019/02/15,467932
2019/02/16,461120
2019/02/17,454533
2019/02/18,483494
2019/02/19,508548
2019/02/20,519408
2019/02/21,532112
2019/02/22,531476
2019/02/23,503850
2019/02/24,522026
2019/02/25,547891
2019/02/26,550908
2019/02/27,545212
2019/02/28,543335
2019/03/01,545478
2019/03/02,536195
2019/03/03,514289
2019/03/04,567250
2019/03/05,582667
2019/03/06,580800
2019/03/07,576742
2019/03/08,569552
2019/03/09,562683
2019/03/10,523360
2019/03/11,529886
2019/03/12,547096
2019/03/13,560189
2019/03/14,567008
2019/03/15,560010
2019/03/16,532097
2019/03/17,513484
2019/03/18,543712
2019/03/19,589826
2019/03/20,610070
2019/03/21,614194
2019/03/22,621447
2019/03/23,591612
2019/03/24,570343
2019/03/25,609506
2019/03/26,619258
2019/03/27,622603
2019/03/28,628485
2019/03/29,634419
2019/03/30,651193
2019/03/31,648711
2019/04/01,668143
2019/04/02,713521
2019/04/03,730063
2019/04/04,701792
2019/04/05,661858
2019/04/06,610448
2019/04/07,591667
2019/04/08,629834
2019/04/09,643354
2019/04/10,658712
2019/04/11,693872
2019/04/12,694322
2019/04/13,654306
2019/04/14,602681
2019/04/15,612369
2019/04/16,634415
2019/04/17,658156
2019/04/18,677903
2019/04/19,685543
2019/04/20,686183
2019/04/21,658687
2019/04/22,688996
2019/04/23,709132
2019/04/24,689025
2019/04/25,684918
2019/04/26,672850
2019/04/27,617768
2019/04/28,605625
2019/04/29,617307
2019/04/30,662539
2019/05/01,683165
2019/05/02,654736
2019/05/03,662809
2019/05/04,643102
2019/05/05,640283
2019/05/06,673209
2019/05/07,665627
2019/05/08,676311
2019/05/09,697376
2019/05/10,717069
2019/05/11,729703
2019/05/12,722765
2019/05/13,740651
2019/05/14,785626
2019/05/15,816616
2019/05/16,862412
2019/05/17,836366
2019/05/18,785893
2019/05/19,769162
2019/05/20,814662
2019/05/21,813730
2019/05/22,843557
2019/05/23,845141
2019/05/24,874599
2019/05/25,857274
2019/05/26,810184
2019/05/27,875958
2019/05/28,893247
2019/05/29,920378
2019/05/30,906142
2019/05/31,888409
2019/06/01,922580
2019/06/02,906737
2019/06/03,897902
2019/06/04,894929
2019/06/05,847160
2019/06/06,835989
2019/06/07,797221
2019/06/08,894937
2019/06/09,805339
2019/06/10,884517
2019/06/11,907259
2019/06/12,883970
2019/06/13,816864
2019/06/14,821114
2019/06/15,880033
2019/06/16,884506
2019/06/17,914300
2019/06/18,882145
2019/06/19,884090
2019/06/20,934557
2019/06/21,856092
2019/06/22,807113
2019/06/23,790306
2019/06/24,799971
2019/06/25,866083
2019/06/26,857342
2019/06/27,835730
2019/06/28,919950
2019/06/29,826643
2019/06/30,756301
2019/07/01,854143
2019/07/02,874598
2019/07/03,813913
2019/07/04,780713
2019/07/05,814897
2019/07/06,784468
2019/07/07,683268
2019/07/08,746532
2019/07/09,759243
2019/07/10,747670
2019/07/11,861479
2019/07/12,793935
2019/07/13,690609
2019/07/14,652050
2019/07/15,697672
2019/07/16,850475
2019/07/17,840252
2019/07/18,754063
2019/07/19,784805
2019/07/20,684445
2019/07/21,603421
